date,strategy,spy
2026-04-24,217817.6521897838,298739.9216526172
2026-04-27,217404.96912927247,299254.59272807464
2026-04-28,217119.13010235538,297798.43522319756
2026-04-29,217643.4718510497,297752.4131272282
2026-04-30,220577.3495359102,300714.93870339514
2026-05-01,220018.9278694935,301547.6525985564
2026-05-04,219213.45897236958,300442.9690585685
2026-05-05,221432.7608757042,302853.17840419535
2026-05-06,223005.7669392076,307062.66781815555
2026-05-07,220179.10128386252,306121.1813887359
2026-05-08,221579.39005612046,308648.5402095078
2026-05-11,222844.56723176927,309351.51367873995
2026-05-12,222087.49277583786,308882.86469925183
2026-05-13,222553.60325536178,310611.0173884095
2026-05-14,223302.19905671122,313063.06035956234
2026-05-15,222386.93109637764,309297.1146418839
2026-05-18,221983.9891148466,309079.5440339133
2026-05-19,221734.47479603876,307020.8086531756
2026-05-20,222695.843836574,310167.47369212774
2026-05-21,223045.17547287882,310782.5659004107
2026-05-22,223584.73739869823,312004.42445499764
2026-05-26,224865.3945533224,314075.6997076116
2026-05-27,224664.82501780914,314021.30067075545
2026-05-28,225348.45372111088,315753.61629090254
